Fecha,Hora,Fecha valor,Producto,ISIN,Descripción,Tipo,Variación,,Saldo,,ID Orden
14-04-2021,21:20,14-04-2021,COINBASE GLOBAL INC,US19260Q1076,Costes de transacción y/o externos de DEGIRO,,EUR,-0.50,EUR,97.20,e6d1fbe8-b77b-442f-9e04-b79a7f456671
14-04-2021,21:20,14-04-2021,COINBASE GLOBAL INC,US19260Q1076,"Venta 1 Coinbase Global Inc@337,35 USD (US19260Q1076)",,USD,337.35,USD,337.35,e6d1fbe8-b77b-442f-9e04-b79a7f456671
14-04-2021,19:54,14-04-2021,COINBASE GLOBAL INC,US19260Q1076,Ingreso Cambio de Divisa,1.1971,USD,769.50,USD,0.00,e36d43d9-7b15-4294-a942-9617fc1b2c27
14-04-2021,19:54,14-04-2021,COINBASE GLOBAL INC,US19260Q1076,Retirada Cambio de Divisa,,EUR,-642.80,EUR,97.70,e36d43d9-7b15-4294-a942-9617fc1b2c27
14-04-2021,19:54,14-04-2021,COINBASE GLOBAL INC,US19260Q1076,Costes de transacción y/o externos de DEGIRO,,EUR,-0.01,EUR,740.50,e36d43d9-7b15-4294-a942-9617fc1b2c27
14-04-2021,19:54,14-04-2021,COINBASE GLOBAL INC,US19260Q1076,Costes de transacción y/o externos de DEGIRO,,EUR,-0.50,EUR,740.51,e36d43d9-7b15-4294-a942-9617fc1b2c27
14-04-2021,19:54,14-04-2021,COINBASE GLOBAL INC,US19260Q1076,"Compra 2 Coinbase Global Inc@384,75 USD (US19260Q1076)",,USD,-769.50,USD,-769.50,e36d43d9-7b15-4294-a942-9617fc1b2c27
13-04-2021,08:50,13-04-2021,,,flatex Deposit,,EUR,500.00,EUR,741.01,
08-04-2021,12:46,08-04-2021,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 3,39 EUR",,,,EUR,241.01,
08-04-2021,12:46,08-04-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-3.39,EUR,237.62,
07-04-2021,07:43,06-04-2021,EBRO FOODS,ES0112501012,Dividendo,,EUR,4.18,EUR,241.01,
07-04-2021,07:43,06-04-2021,EBRO FOODS,ES0112501012,Retención del dividendo,,EUR,-0.79,EUR,236.83,
02-04-2021,01:10,31-03-2021,,,Flatex Interest,,EUR,-0.72,EUR,237.62,
22-03-2021,11:46,22-03-2021,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 2,55 EUR",,,,EUR,238.34,
22-03-2021,11:46,22-03-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-2.55,EUR,235.79,
19-03-2021,09:05,17-03-2021,NATURGY ENERGY GROUP SA,ES0116870314,Dividendo,,EUR,3.15,EUR,238.34,
19-03-2021,09:05,17-03-2021,NATURGY ENERGY GROUP SA,ES0116870314,Retención del dividendo,,EUR,-0.60,EUR,235.19,
17-02-2021,12:15,17-02-2021,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 652,39 EUR",,,,EUR,235.79,
17-02-2021,12:15,17-02-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,652.39,EUR,888.18,
16-02-2021,11:26,16-02-2021,REDEIA,ES0173093024,Spanish Transaction Tax,,EUR,-0.51,EUR,235.79,88a1c396-2206-468e-a334-b6aa809c9382
16-02-2021,11:26,16-02-2021,REDEIA,ES0173093024,Costes de transacción y/o externos de DEGIRO,,EUR,-0.13,EUR,236.30,88a1c396-2206-468e-a334-b6aa809c9382
16-02-2021,11:26,16-02-2021,REDEIA,ES0173093024,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,236.43,88a1c396-2206-468e-a334-b6aa809c9382
16-02-2021,11:26,16-02-2021,REDEIA,ES0173093024,"Compra 17 Redeia@14,88 EUR (ES0173093024)",,EUR,-252.96,EUR,238.43,88a1c396-2206-468e-a334-b6aa809c9382
16-02-2021,10:43,16-02-2021,ENAGAS,ES0130960018,Spanish Transaction Tax,,EUR,-0.79,EUR,491.39,b39b5f70-03b9-4308-ab2e-8a2a1720635d
16-02-2021,10:43,16-02-2021,ENAGAS,ES0130960018,Costes de transacción y/o externos de DEGIRO,,EUR,-0.20,EUR,492.18,b39b5f70-03b9-4308-ab2e-8a2a1720635d
16-02-2021,10:43,16-02-2021,ENAGAS,ES0130960018,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,492.38,b39b5f70-03b9-4308-ab2e-8a2a1720635d
16-02-2021,10:43,16-02-2021,ENAGAS,ES0130960018,"Compra 22 Enagas@17,9 EUR (ES0130960018)",,EUR,-393.80,EUR,494.38,b39b5f70-03b9-4308-ab2e-8a2a1720635d
11-02-2021,09:30,10-02-2021,IBERDROLA,ES0144580Y14,DIVIDENDO EN ACCIONES: Compra 40 Iberdrola@0 EUR (ES0144580Y14),,EUR,0.00,EUR,888.18,
11-02-2021,09:29,10-02-2021,IBERDROLA SA-RTS,ES06445809L2,DIVIDENDO EN ACCIONES: Venta 2.800 IBERDROLA SA-RTS@0 EUR (ES06445809L2),,EUR,0.00,EUR,888.18,
28-01-2021,11:45,28-01-2021,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 302,75 EUR",,,,EUR,888.18,
28-01-2021,11:45,28-01-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,302.75,EUR,1190.93,
27-01-2021,13:39,27-01-2021,FERROVIAL SA,ES0118900010,Spanish Transaction Tax,,EUR,-0.60,EUR,888.18,7510bd0c-f19c-4f16-bbe8-5d0530b0ca44
27-01-2021,13:39,27-01-2021,FERROVIAL SA,ES0118900010,Costes de transacción y/o externos de DEGIRO,,EUR,-0.15,EUR,888.78,7510bd0c-f19c-4f16-bbe8-5d0530b0ca44
27-01-2021,13:39,27-01-2021,FERROVIAL SA,ES0118900010,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,888.93,7510bd0c-f19c-4f16-bbe8-5d0530b0ca44
27-01-2021,13:39,27-01-2021,FERROVIAL SA,ES0118900010,Compra 15 Ferrovial SA@20 EUR (ES0118900010),,EUR,-300.00,EUR,890.93,7510bd0c-f19c-4f16-bbe8-5d0530b0ca44
27-01-2021,11:46,27-01-2021,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 328,83 EUR",,,,EUR,1190.93,
27-01-2021,11:46,27-01-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-328.83,EUR,862.10,
26-01-2021,15:39,26-01-2021,PHARMA MAR SA,ES0169501022,Costes de transacción y/o externos de DEGIRO,,EUR,-0.06,EUR,1190.93,8afb4e71-548b-4472-ba4c-d3776e1b1bac
26-01-2021,15:39,26-01-2021,PHARMA MAR SA,ES0169501022,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,1190.99,8afb4e71-548b-4472-ba4c-d3776e1b1bac
26-01-2021,15:39,26-01-2021,PHARMA MAR SA,ES0169501022,Venta 1 Pharma Mar SA@110 EUR (ES0169501022),,EUR,110.00,EUR,1192.99,8afb4e71-548b-4472-ba4c-d3776e1b1bac
26-01-2021,10:20,26-01-2021,NATURGY ENERGY GROUP SA,ES0116870314,Costes de transacción y/o externos de DEGIRO,,EUR,-0.11,EUR,1082.99,e4596ce6-dba1-435c-a180-d5de844b6edb
26-01-2021,10:20,26-01-2021,NATURGY ENERGY GROUP SA,ES0116870314,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,1083.10,e4596ce6-dba1-435c-a180-d5de844b6edb
26-01-2021,10:20,26-01-2021,NATURGY ENERGY GROUP SA,ES0116870314,"Venta 10 NATURGY ENERGY GROUP SA@22,3 EUR (ES0116870314)",,EUR,223.00,EUR,1085.10,e4596ce6-dba1-435c-a180-d5de844b6edb
25-01-2021,11:45,25-01-2021,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 466,47 EUR",,,,EUR,862.10,
25-01-2021,11:45,25-01-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,466.47,EUR,1328.57,
22-01-2021,16:04,22-01-2021,IBERDROLA SA-RTS,ES06445809L2,Costes de transacción y/o externos de DEGIRO,,EUR,-0.13,EUR,862.10,f00ab67a-06e4-4f63-974b-de2148fad1e9
22-01-2021,16:04,22-01-2021,IBERDROLA SA-RTS,ES06445809L2,"Compra 1.522 IBERDROLA SA-RTS@0,1658 EUR (ES06445809L2)",,EUR,-252.35,EUR,862.23,f00ab67a-06e4-4f63-974b-de2148fad1e9
22-01-2021,16:01,22-01-2021,IBERDROLA SA-RTS,ES06445809L2,Costes de transacción y/o externos de DEGIRO,,EUR,-0.08,EUR,1114.57,f00ab67a-06e4-4f63-974b-de2148fad1e9
22-01-2021,16:01,22-01-2021,IBERDROLA SA-RTS,ES06445809L2,"Compra 1.000 IBERDROLA SA-RTS@0,1658 EUR (ES06445809L2)",,EUR,-165.80,EUR,1114.65,f00ab67a-06e4-4f63-974b-de2148fad1e9
22-01-2021,15:58,22-01-2021,IBERDROLA SA-RTS,ES06445809L2,Costes de transacción y/o externos de DEGIRO,,EUR,-0.02,EUR,1280.45,f00ab67a-06e4-4f63-974b-de2148fad1e9
22-01-2021,15:58,22-01-2021,IBERDROLA SA-RTS,ES06445809L2,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,1280.47,f00ab67a-06e4-4f63-974b-de2148fad1e9
22-01-2021,15:58,22-01-2021,IBERDROLA SA-RTS,ES06445809L2,"Compra 278 IBERDROLA SA-RTS@0,1658 EUR (ES06445809L2)",,EUR,-46.09,EUR,1282.47,f00ab67a-06e4-4f63-974b-de2148fad1e9
22-01-2021,12:01,22-01-2021,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 398,99 EUR",,,,EUR,1328.57,
22-01-2021,12:01,22-01-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,398.99,EUR,1727.56,
21-01-2021,15:18,21-01-2021,EBRO FOODS,ES0112501012,Spanish Transaction Tax,,EUR,-0.79,EUR,1328.57,911440c5-5e86-40a0-9064-a9411b8c4827
21-01-2021,15:18,21-01-2021,EBRO FOODS,ES0112501012,Costes de transacción y/o externos de DEGIRO,,EUR,-0.20,EUR,1329.36,911440c5-5e86-40a0-9064-a9411b8c4827
21-01-2021,15:18,21-01-2021,EBRO FOODS,ES0112501012,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,1329.56,911440c5-5e86-40a0-9064-a9411b8c4827
21-01-2021,15:18,21-01-2021,EBRO FOODS,ES0112501012,Compra 22 Ebro Foods@18 EUR (ES0112501012),,EUR,-396.00,EUR,1331.56,911440c5-5e86-40a0-9064-a9411b8c4827
19-01-2021,11:15,19-01-2021,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 498,25 EUR",,,,EUR,1727.56,
19-01-2021,11:15,19-01-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-498.25,EUR,1229.31,
19-01-2021,08:50,19-01-2021,,,flatex Deposit,,EUR,500.00,EUR,1727.56,
18-01-2021,14:40,18-01-2021,ACERINOX,ES0132105018,Costes de transacción y/o externos de DEGIRO,,EUR,-0.14,EUR,1227.56,c96508e3-8817-4756-b995-13544d0781fb
18-01-2021,14:40,18-01-2021,ACERINOX,ES0132105018,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,1227.70,c96508e3-8817-4756-b995-13544d0781fb
18-01-2021,14:40,18-01-2021,ACERINOX,ES0132105018,"Venta 30 Acerinox@9,6 EUR (ES0132105018)",,EUR,288.00,EUR,1229.70,c96508e3-8817-4756-b995-13544d0781fb
18-01-2021,12:19,18-01-2021,BANCO SANTANDER,ES0113900J37,Costes de transacción y/o externos de DEGIRO,,EUR,-0.10,EUR,941.70,4a6554be-4ea2-46d9-a0ba-1068cf4ae8df
18-01-2021,12:19,18-01-2021,BANCO SANTANDER,ES0113900J37,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,941.80,4a6554be-4ea2-46d9-a0ba-1068cf4ae8df
18-01-2021,12:19,18-01-2021,BANCO SANTANDER,ES0113900J37,"Venta 3 Banco Santander@2,715 EUR (ES0113900J37)",,EUR,8.15,EUR,943.80,4a6554be-4ea2-46d9-a0ba-1068cf4ae8df
18-01-2021,12:19,18-01-2021,BANCO SANTANDER,ES0113900J37,"Venta 76 Banco Santander@2,715 EUR (ES0113900J37)",,EUR,206.34,EUR,935.65,4a6554be-4ea2-46d9-a0ba-1068cf4ae8df
11-01-2021,11:30,11-01-2021,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 6,63 EUR",,,,EUR,729.31,
11-01-2021,11:30,11-01-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-6.63,EUR,722.68,
08-01-2021,13:02,08-01-2021,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 1,51 EUR",,,,EUR,729.31,
08-01-2021,13:02,08-01-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-1.51,EUR,727.80,
08-01-2021,08:47,07-01-2021,REDEIA,ES0173093024,Dividendo,,EUR,8.18,EUR,729.31,
08-01-2021,08:47,07-01-2021,REDEIA,ES0173093024,Retención del dividendo,,EUR,-1.55,EUR,721.13,
06-01-2021,12:22,31-12-2020,BANCO SANTANDER,ES0113900J37,Coste de la Acción,,EUR,1.51,EUR,722.68,
04-01-2021,12:31,31-12-2020,BANCO SANTANDER,ES0113900J37,DIVIDENDO EN ACCIONES: Compra 0 Banco Santander@0 EUR (ES0113900J37),,EUR,0.00,EUR,721.17,
04-01-2021,12:14,31-12-2020,BANCO SANTANDER S.A.,ES06139009S5,DIVIDENDO EN ACCIONES: Venta 13 BANCO SANTANDER S.A.@0 EUR (ES06139009S5),,EUR,0.00,EUR,721.17,
31-12-2020,05:50,31-12-2020,,,Flatex Interest,,EUR,-0.24,EUR,721.17,
24-12-2020,09:45,24-12-2020,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 20,45 EUR",,,,EUR,721.41,
24-12-2020,09:45,24-12-2020,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-20.45,EUR,700.96,
23-12-2020,07:28,22-12-2020,MAPFRE,ES0124244E34,Dividendo,,EUR,25.25,EUR,721.41,
23-12-2020,07:28,22-12-2020,MAPFRE,ES0124244E34,Retención del dividendo,,EUR,-4.80,EUR,696.16,
22-12-2020,08:50,22-12-2020,,,flatex Deposit,,EUR,700.00,EUR,700.96,
18-12-2020,11:00,18-12-2020,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 407,38 EUR",,,,EUR,0.96,
18-12-2020,11:00,18-12-2020,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,407.38,EUR,408.34,
17-12-2020,14:32,17-12-2020,REPSOL,ES0173516115,Costes de transacción y/o externos de DEGIRO,,EUR,-0.34,EUR,0.96,3bddab21-f170-4614-9d15-e30a3b9a759e
17-12-2020,14:32,17-12-2020,REPSOL,ES0173516115,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,1.30,3bddab21-f170-4614-9d15-e30a3b9a759e
17-12-2020,14:32,17-12-2020,REPSOL,ES0173516115,"Compra 82 Repsol@8,374 EUR (ES0173516115)",,EUR,-686.67,EUR,3.30,3bddab21-f170-4614-9d15-e30a3b9a759e
17-12-2020,12:57,17-12-2020,ACERINOX,ES0132105018,Costes de transacción y/o externos de DEGIRO,,EUR,-0.14,EUR,689.97,65262070-3e39-4b7f-
,,,,,,,,,,,bc27-b16f0cad6e28
17-12-2020,12:57,17-12-2020,ACERINOX,ES0132105018,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,690.11,65262070-3e39-4b7f-bc27-b16f0cad6e28
17-12-2020,12:57,17-12-2020,ACERINOX,ES0132105018,"Venta 31 Acerinox@9,154 EUR (ES0132105018)",,EUR,283.77,EUR,692.11,65262070-3e39-4b7f-bc27-b16f0cad6e28
15-12-2020,11:06,14-12-2020,BANCO SANTANDER - NON TRADEABLE,ES0113900J37,CAMBIO DE ISIN: Venta 9 Banco Santander - Non tradeable@0 EUR (ES0113900J37),,EUR,0.00,EUR,408.34,
15-12-2020,11:06,14-12-2020,BANCO SANTANDER,ES0113900J37,CAMBIO DE ISIN: Compra 9 Banco Santander@0 EUR (ES0113900J37),,EUR,0.00,EUR,408.34,
11-12-2020,10:15,11-12-2020,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 528,27 EUR",,,,EUR,408.34,
11-12-2020,10:15,11-12-2020,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,528.27,EUR,936.61,
10-12-2020,15:13,24-11-2020,,,Promoción DEGIRO Amigo invita Amigo,,EUR,20.00,EUR,408.34,
10-12-2020,12:21,10-12-2020,AENA SME SA,ES0105046009,Costes de transacción y/o externos de DEGIRO,,EUR,-0.27,EUR,388.34,73285556-f888-47ff-93c0-a28a85fdeff0
10-12-2020,12:21,10-12-2020,AENA SME SA,ES0105046009,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,388.61,73285556-f888-47ff-93c0-a28a85fdeff0
10-12-2020,12:21,10-12-2020,AENA SME SA,ES0105046009,"Compra 4 Aena SME SA@136,5 EUR (ES0105046009)",,EUR,-546.00,EUR,390.61,73285556-f888-47ff-93c0-a28a85fdeff0
09-12-2020,11:00,09-12-2020,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 410,52 EUR",,,,EUR,936.61,
09-12-2020,11:00,09-12-2020,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-410.52,EUR,526.09,
08-12-2020,11:55,08-12-2020,BANCO SANTANDER,ES0113900J37,Costes de transacción y/o externos de DEGIRO,,EUR,-0.21,EUR,936.61,11abd431-6a89-467f-a67b-233bd23c6b07
08-12-2020,11:55,08-12-2020,BANCO SANTANDER,ES0113900J37,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,936.82,11abd431-6a89-467f-a67b-233bd23c6b07
08-12-2020,11:55,08-12-2020,BANCO SANTANDER,ES0113900J37,"Venta 150 Banco Santander@2,7515 EUR (ES0113900J37)",,EUR,412.73,EUR,938.82,11abd431-6a89-467f-a67b-233bd23c6b07
04-12-2020,14:54,04-12-2020,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 6,1 EUR",,,,EUR,526.09,
04-12-2020,14:54,04-12-2020,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-6.10,EUR,519.99,
04-12-2020,08:50,04-12-2020,,,flatex Deposit,,EUR,500.00,EUR,526.09,
04-12-2020,07:25,03-12-2020,ACERINOX,ES0132105018,Rendimiento de capital,,EUR,6.10,EUR,26.09,
03-12-2020,11:15,03-12-2020,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 19,76 EUR",,,,EUR,19.99,
03-12-2020,11:15,03-12-2020,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-19.76,EUR,0.23,
03-12-2020,07:49,02-12-2020,ACERINOX,ES0132105018,Dividendo,,EUR,24.40,EUR,19.99,
03-12-2020,07:49,02-12-2020,ACERINOX,ES0132105018,Retención del dividendo,,EUR,-4.64,EUR,-4.41,
01-12-2020,16:08,30-11-2020,BANCO SANTANDER - NON TRADEABLE,ES0113900J37,OFERTA DE SUSCRIPCIÓN: Compra 9 Banco Santander - Non tradeable@0 EUR (ES0113900J37),,EUR,0.00,EUR,0.23,
01-12-2020,16:06,30-11-2020,BANCO SANTANDER S.A.,ES06139009S5,OFERTA DE SUSCRIPCIÓN: Venta 207 BANCO SANTANDER S.A.@0 EUR (ES06139009S5),,EUR,0.00,EUR,0.23,
28-11-2020,18:41,27-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Compra 0,04 @ 0 EUR",,EUR,396.42,EUR,0.23,
28-11-2020,18:23,27-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Venta 0,04 @ 0 EUR",,EUR,-396.42,EUR,-396.19,
27-11-2020,00:00,26-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,0.00,EUR,0.23,
26-11-2020,00:00,25-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,0.00,EUR,0.23,
25-11-2020,12:45,25-11-2020,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 432,42 EUR",,,,EUR,0.23,
25-11-2020,12:45,25-11-2020,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,432.42,EUR,432.65,
25-11-2020,00:00,24-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,0.00,EUR,0.23,
24-11-2020,15:20,24-11-2020,INTERNATIONAL CONSOLIDATED AIRLINES,ES0177542018,Costes de transacción y/o externos de DEGIRO,,EUR,-0.39,EUR,0.23,68e20825-bdf9-46d3-
,,,,,,,,,,,a672-be215b93357f
24-11-2020,15:20,24-11-2020,INTERNATIONAL CONSOLIDATED AIRLINES,ES0177542018,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,0.62,68e20825-bdf9-46d3-a672-be215b93357f
24-11-2020,15:20,24-11-2020,INTERNATIONAL CONSOLIDATED AIRLINES,ES0177542018,"Compra 403 International Consolidated Airlines Group SA@1,95 EUR (ES0177542018)",,EUR,-785.85,EUR,2.62,68e20825-bdf9-46d3-a672-be215b93357f
24-11-2020,09:56,24-11-2020,PHARMA MAR SA,ES0169501022,Costes de transacción y/o externos de DEGIRO,,EUR,-0.18,EUR,788.47,218355d1-50d5-437b-8e9f-e006dbe39d5c
24-11-2020,09:56,24-11-2020,PHARMA MAR SA,ES0169501022,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,788.65,218355d1-50d5-437b-8e9f-e006dbe39d5c
24-11-2020,09:56,24-11-2020,PHARMA MAR SA,ES0169501022,"Venta 4 Pharma Mar SA@89,5 EUR (ES0169501022)",,EUR,358.00,EUR,790.65,218355d1-50d5-437b-8e9f-e006dbe39d5c
24-11-2020,00:00,23-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,0.00,EUR,432.65,
23-11-2020,00:00,22-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,0.00,EUR,432.65,
20-11-2020,11:45,20-11-2020,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 0,01 EUR",,,,EUR,432.65,
20-11-2020,11:45,20-11-2020,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,0.01,EUR,432.66,
20-11-2020,00:00,19-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,0.00,EUR,432.65,
19-11-2020,16:01,19-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Compra 0,000001 @ 9.912,0647 EUR",,,,EUR,432.65,
19-11-2020,13:15,19-11-2020,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 432,66 EUR",,,,EUR,432.66,
19-11-2020,13:15,19-11-2020,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-432.66,EUR,0.00,
19-11-2020,00:00,18-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,0.00,EUR,432.66,
18-11-2020,16:02,18-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Venta 0,00365 @ 9.912,2063 EUR",,,,EUR,432.66,
18-11-2020,16:02,18-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Venta 0,04 @ 9.912,2063 EUR",,,,EUR,396.48,
18-11-2020,00:00,17-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,-0.01,EUR,396.48,
17-11-2020,16:00,17-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Venta 0,008145 @ 9.912,3709 EUR",,,,EUR,396.49,
17-11-2020,16:00,17-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Venta 0,04 @ 9.912,3709 EUR",,,,EUR,414.87,
17-11-2020,00:00,16-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,-0.02,EUR,414.87,
16-11-2020,16:00,16-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Venta 0,009356 @ 9.912,6012 EUR",,,,EUR,414.90,
16-11-2020,16:00,16-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Venta 0,09 @ 9.912,6012 EUR",,,,EUR,421.28,
16-11-2020,13:04,16-11-2020,PHARMA MAR SA,ES0169501022,Costes de transacción y/o externos de DEGIRO,,EUR,-0.24,EUR,421.28,0b4ce0d3-d708-4d5c-b296-8b5c4203b58a
16-11-2020,13:04,16-11-2020,PHARMA MAR SA,ES0169501022,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,421.52,0b4ce0d3-d708-4d5c-b296-8b5c4203b58a
16-11-2020,13:04,16-11-2020,PHARMA MAR SA,ES0169501022,Compra 5 Pharma Mar SA@95 EUR (ES0169501022),,EUR,-475.00,EUR,423.52,0b4ce0d3-d708-4d5c-b296-8b5c4203b58a
16-11-2020,08:55,16-11-2020,BANCO SANTANDER S.A.,ES06139009S5,CAMBIO DE ISIN: Compra 220 BANCO SANTANDER S.A.@0 EUR (ES06139009S5),,EUR,0.00,EUR,898.52,
16-11-2020,08:55,16-11-2020,BANCO SANTANDER - NON TRADEABLE,SAN1120DMYXX,CAMBIO DE ISIN: Venta 220 Banco Santander - Non tradeable@0 EUR (SAN1120DMYXX),,EUR,0.00,EUR,898.52,
16-11-2020,08:31,16-11-2020,BANCO SANTANDER - NON TRADEABLE,SAN1120DMYXX,EMISIÓN DE DERECHOS: Compra 220 Banco Santander - Non tradeable@0 EUR (SAN1120DMYXX),,EUR,0.00,EUR,898.52,
16-11-2020,00:00,15-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,-0.08,EUR,898.52,
13-11-2020,15:58,13-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Venta 0,009864 @ 9.913,0163 EUR",,,,EUR,898.60,
